Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Vehicle Size,Vehicle Style,Popularity,MSRP,Price(Ksh),Engine CC(ltrs)
Toyota,Venza,2015,regular unleaded,,,,,,,,,
Toyota,Yaris iA,2017,regular unleaded,,,,,,,,,
Toyota,Yaris,2015,regular unleaded,,,,,,,,,
Toyota,Yaris,2016,regular unleaded,,,,,,,,,
Toyota,Yaris,2017,regular unleaded,,,,,,,,,
Volkswagen,Beetle Convertible,2014,regular unleaded,,,,,,,,,
Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),,,,,,,,,
Volkswagen,Beetle Convertible,2014,diesel,,,,,,,,,
Volkswagen,Beetle Convertible,2015,diesel,,,,,,,,,
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Beetle Convertible,2015,regular unleaded,,,,,,,,,
Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Beetle Convertible,2016,regular unleaded,,,,,,,,,
Volkswagen,Beetle,2015,diesel,,,,,,,,,
Volkswagen,Beetle,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Beetle,2015,regular unleaded,,,,,,,,,
Volkswagen,Beetle,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Beetle,2016,regular unleaded,,,,,,,,,
Volkswagen,Beetle,2017,regular unleaded,,,,,,,,,
Volkswagen,Beetle,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Cabriolet,1991,regular unleaded,,,,,,,,,
Volkswagen,Cabriolet,1992,regular unleaded,,,,,,,,,
Volkswagen,Cabriolet,1993,regular unleaded,,,,,,,,,
Volkswagen,Cabrio,2000,regular unleaded,,,,,,,,,
Volkswagen,Cabrio,2001,regular unleaded,,,,,,,,,
Volkswagen,Cabrio,2002,regular unleaded,,,,,,,,,
Volkswagen,CC,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,CC,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,CC,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,CC,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,CC,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Corrado,1992,regular unleaded,,,,,,,,,
Volkswagen,Corrado,1992,regular unleaded,,,,,,,,,
Volkswagen,Corrado,1993,regular unleaded,,,,,,,,,
Volkswagen,Corrado,1994,regular unleaded,,,,,,,,,
Volkswagen,e-Golf,2015,electric,,,,,,,,,
Volkswagen,e-Golf,2016,electric,,,,,,,,,
Volkswagen,Eos,2014,premium unleaded (recommended),,,,,,,,,
Volkswagen,Eos,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Eos,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,EuroVan,2001,premium unleaded (required),,,,,,,,,
Volkswagen,EuroVan,2002,premium unleaded (recommended),,,,,,,,,
Volkswagen,EuroVan,2003,premium unleaded (recommended),,,,,,,,,
Volkswagen,Fox,1991,regular unleaded,,,,,,,,,
Volkswagen,Fox,1992,regular unleaded,,,,,,,,,
Volkswagen,Fox,1993,regular unleaded,,,,,,,,,
Volkswagen,GLI,2008,premium unleaded (required),,,,,,,,,
Volkswagen,GLI,2009,premium unleaded (recommended),,,,,,,,,
Volkswagen,GLI,2012,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf Alltrack,2017,regular unleaded,,,,,,,,,
Volkswagen,Golf GTI,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf GTI,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf GTI,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf GTI,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf GTI,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf GTI,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf R,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf R,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf R,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Golf SportWagen,2015,diesel,,,,,,,,,
Volkswagen,Golf SportWagen,2015,regular unleaded,,,,,,,,,
Volkswagen,Golf SportWagen,2016,regular unleaded,,,,,,,,,
Volkswagen,Golf SportWagen,2017,regular unleaded,,,,,,,,,
Volkswagen,Golf,2015,diesel,,,,,,,,,
Volkswagen,Golf,2015,regular unleaded,,,,,,,,,
Volkswagen,Golf,2016,regular unleaded,,,,,,,,,
Volkswagen,Golf,2017,regular unleaded,,,,,,,,,
Volkswagen,GTI,2012,premium unleaded (recommended),,,,,,,,,
Volkswagen,GTI,2013,premium unleaded (recommended),,,,,,,,,
Volkswagen,GTI,2014,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta GLI,2013,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta GLI,2013,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta GLI,2014,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta Hybrid,2013,premium unleaded (required),,,,,,,,,
Volkswagen,Jetta Hybrid,2014,premium unleaded (required),,,,,,,,,
Volkswagen,Jetta SportWagen,2012,regular unleaded,,,,,,,,,
Volkswagen,Jetta SportWagen,2012,diesel,,,,,,,,,
Volkswagen,Jetta SportWagen,2013,regular unleaded,,,,,,,,,
Volkswagen,Jetta SportWagen,2013,diesel,,,,,,,,,
Volkswagen,Jetta SportWagen,2014,regular unleaded,,,,,,,,,
Volkswagen,Jetta SportWagen,2014,diesel,,,,,,,,,
Volkswagen,Jetta,2015,regular unleaded,,,,,,,,,
Volkswagen,Jetta,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta,2015,diesel,,,,,,,,,
Volkswagen,Jetta,2015,regular unleaded,,,,,,,,,
Volkswagen,Jetta,2016,regular unleaded,,,,,,,,,
Volkswagen,Jetta,2016,regular unleaded,,,,,,,,,
Volkswagen,Jetta,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Jetta,2017,regular unleaded,,,,,,,,,
Volkswagen,Jetta,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,New Beetle,2008,regular unleaded,,,,,,,,,
Volkswagen,New Beetle,2009,regular unleaded,,,,,,,,,
Volkswagen,New Beetle,2010,regular unleaded,,,,,,,,,
Volkswagen,Passat,2015,regular unleaded,,,,,,,,,
Volkswagen,Passat,2015,diesel,,,,,,,,,
Volkswagen,Passat,2015,premium unleaded (required),,,,,,,,,
Volkswagen,Passat,2016,regular unleaded,,,,,,,,,
Volkswagen,Passat,2016,premium unleaded (required),,,,,,,,,
Volkswagen,Passat,2017,premium unleaded (required),,,,,,,,,
Volkswagen,Passat,2017,regular unleaded,,,,,,,,,
Volkswagen,Phaeton,2004,premium unleaded (recommended),,,,,,,,,
Volkswagen,Phaeton,2004,premium unleaded (recommended),,,,,,,,,
Volkswagen,Phaeton,2005,premium unleaded (recommended),,,,,,,,,
Volkswagen,Phaeton,2005,premium unleaded (recommended),,,,,,,,,
Volkswagen,Phaeton,2006,premium unleaded (required),,,,,,,,,
Volkswagen,Phaeton,2006,premium unleaded (required),,,,,,,,,
Volkswagen,R32,2004,premium unleaded (recommended),,,,,,,,,
Volkswagen,R32,2008,premium unleaded (required),,,,,,,,,
Volkswagen,Rabbit,2007,regular unleaded,,,,,,,,,
Volkswagen,Rabbit,2008,regular unleaded,,,,,,,,,
Volkswagen,Rabbit,2009,regular unleaded,,,,,,,,,
Volkswagen,Routan,2010,regular unleaded,,,,,,,,,
Volkswagen,Routan,2010,regular unleaded,,,,,,,,,
Volkswagen,Routan,2011,regular unleaded,,,,,,,,,
Volkswagen,Routan,2012,flex-fuel (unleaded/E85),,,,,,,,,
Volkswagen,Tiguan,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Tiguan,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Tiguan,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg 2,2008,premium unleaded (required),,,,,,,,,
Volkswagen,Touareg 2,2008,premium unleaded (required),,,,,,,,,
Volkswagen,Touareg 2,2008,diesel,,,,,,,,,
Volkswagen,Touareg 2,2009,diesel,,,,,,,,,
Volkswagen,Touareg 2,2009,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg 2,2009,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg,2015,diesel,,,,,,,,,
Volkswagen,Touareg,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg,2015,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg,2016,premium unleaded (recommended),,,,,,,,,
Volkswagen,Touareg,2016,diesel,,,,,,,,,
Volkswagen,Touareg,2017,premium unleaded (recommended),,,,,,,,,
Volkswagen,Vanagon,1990,regular unleaded,,,,,,,,,
Volkswagen,Vanagon,1991,regular unleaded,,,,,,,,,
Volvo,240,1991,regular unleaded,,,,,,,,,
Volvo,240,1992,regular unleaded,,,,,,,,,
Volvo,240,1993,regular unleaded,,,,,,,,,
Volvo,740,1990,regular unleaded,,,,,,,,,
Volvo,740,1990,regular unleaded,,,,,,,,,
Volvo,740,1991,,,,,,,,,,
Volvo,740,1991,regular unleaded,,,,,,,,,
Volvo,740,1992,regular unleaded,,,,,,,,,
Volvo,740,1992,regular unleaded,,,,,,,,,
Volvo,760,1990,regular unleaded,,,,,,,,,
Volvo,760,1990,regular unleaded,,,,,,,,,
Volvo,780,1990,regular unleaded,,,,,,,,,
Volvo,780,1990,regular unleaded,,,,,,,,,
Volvo,850,1995,regular unleaded,,,,,,,,,
Volvo,850,1995,regular unleaded,,,,,,,,,
Volvo,850,1995,regular unleaded,,,,,,,,,
Volvo,850,1996,regular unleaded,,,,,,,,,
Volvo,850,1996,regular unleaded,,,,,,,,,
Volvo,850,1996,regular unleaded,,,,,,,,,
Volvo,850,1997,regular unleaded,,,,,,,,,
Volvo,850,1997,regular unleaded,,,,,,,,,
Volvo,850,1997,regular unleaded,,,,,,,,,
Volvo,850,1997,regular unleaded,,,,,,,,,
Volvo,940,1993,regular unleaded,,,,,,,,,
Volvo,940,1993,regular unleaded,,,,,,,,,
Volvo,940,1994,regular unleaded,,,,,,,,,
Volvo,940,1994,regular unleaded,,,,,,,,,
Volvo,940,1995,regular unleaded,,,,,,,,,
Volvo,940,1995,regular unleaded,,,,,,,,,
Volvo,960,1995,regular unleaded,,,,,,,,,
Volvo,960,1996,regular unleaded,,,,,,,,,
Volvo,960,1997,regular unleaded,,,,,,,,,
Volvo,C30,2011,premium unleaded (recommended),,,,,,,,,
Volvo,C30,2012,premium unleaded (recommended),,,,,,,,,
Volvo,C30,2013,regular unleaded,,,,,,,,,
Volvo,C70,2011,premium unleaded (recommended),,,,,,,,,
Volvo,C70,2012,premium unleaded (recommended),,,,,,,,,
Volvo,C70,2013,regular unleaded,,,,,,,,,
Volvo,Coupe,1991,regular unleaded,,,,,,,,,
Volvo,S40,2009,premium unleaded (recommended),,,,,,,,,
Volvo,S40,2009,premium unleaded (recommended),,,,,,,,,
Volvo,S40,2010,premium unleaded (recommended),,,,,,,,,
Volvo,S40,2010,premium unleaded (recommended),,,,,,,,,
Volvo,S40,2011,regular unleaded,,,,,,,,,
Volvo,S60 Cross Country,2017,regular unleaded,,,,,,,,,
Volvo,S60,2015,regular unleaded,,,,,,,,,
Volvo,S60,2015,regular unleaded,,,,,,,,,
Volvo,S60,2015,regular unleaded,,,,,,,,,
Volvo,S60,2015,regular unleaded,,,,,,,,,
Volvo,S60,2016,regular unleaded,,,,,,,,,
Volvo,S60,2016,regular unleaded,,,,,,,,,
Volvo,S60,2016,regular unleaded,,,,,,,,,
Volvo,S60,2016,regular unleaded,,,,,,,,,
Volvo,S60,2016,regular unleaded,,,,,,,,,
Volvo,S60,2017,regular unleaded,,,,,,,,,
Volvo,S60,2017,regular unleaded,,,,,,,,,
Volvo,S70,1998,regular unleaded,,,,,,,,,
Volvo,S70,1998,regular unleaded,,,,,,,,,
Volvo,S70,1998,regular unleaded,,,,,,,,,
Volvo,S70,1999,regular unleaded,,,,,,,,,
Volvo,S70,1999,regular unleaded,,,,,,,,,
Volvo,S70,1999,regular unleaded,,,,,,,,,
Volvo,S70,2000,regular unleaded,,,,,,,,,
Volvo,S70,2000,regular unleaded,,,,,,,,,
Volvo,S70,2000,regular unleaded,,,,,,,,,
Volvo,S80,2014,regular unleaded,,,,,,,,,
Volvo,S80,2014,regular unleaded,,,,,,,,,
Volvo,S80,2015,regular unleaded,,,,,,,,,
Volvo,S80,2015,regular unleaded,,,,,,,,,
Volvo,S80,2016,regular unleaded,,,,,,,,,
Volvo,S90,1998,regular unleaded,,,,,,,,,
Volvo,S90,2017,premium unleaded (recommended),,,,,,,,,
Volvo,S90,2017,premium unleaded (recommended),,,,,,,,,
Volvo,V40,2002,premium unleaded (required),,,,,,,,,
Volvo,V40,2003,premium unleaded (required),,,,,,,,,
Volvo,V40,2004,premium unleaded (required),,,,,,,,,
Volvo,V50,2009,premium unleaded (recommended),,,,,,,,,
Volvo,V50,2009,premium unleaded (recommended),,,,,,,,,
Volvo,V50,2010,premium unleaded (recommended),,,,,,,,,
Volvo,V50,2010,premium unleaded (recommended),,,,,,,,,
Volvo,V50,2011,regular unleaded,,,,,,,,,
Volvo,V60 Cross Country,2015,regular unleaded,,,,,,,,,
Volvo,V60 Cross Country,2016,regular unleaded,,,,,,,,,
Volvo,V60 Cross Country,2017,regular unleaded,,,,,,,,,
Volvo,V60,2015,regular unleaded,,,,,,,,,
Volvo,V60,2015,regular unleaded,,,,,,,,,
Volvo,V60,2015,regular unleaded,,,,,,,,,
Volvo,V60,2016,regular unleaded,,,,,,,,,
Volvo,V60,2016,regular unleaded,,,,,,,,,
Volvo,V60,2016,regular unleaded,,,,,,,,,
Volvo,V60,2016,regular unleaded,,,,,,,,,
Volvo,V60,2016,regular unleaded,,,,,,,,,
Volvo,V60,2017,regular unleaded,,,,,,,,,
Volvo,V60,2017,regular unleaded,,,,,,,,,
Volvo,V70,2008,premium unleaded (recommended),,,,,,,,,
Volvo,V70,2009,premium unleaded (recommended),,,,,,,,,
Volvo,V70,2010,premium unleaded (recommended),,,,,,,,,
Volvo,V90,1998,regular unleaded,,,,,,,,,
Volvo,XC60,2015,regular unleaded,,,,,,,,,
Volvo,XC60,2015,regular unleaded,,,,,,,,,
Volvo,XC60,2015,regular unleaded,,,,,,,,,
Volvo,XC60,2015,regular unleaded,,,,,,,,,
Volvo,XC60,2015,regular unleaded,,,,,,,,,
Volvo,XC60,2016,regular unleaded,,,,,,,,,
Volvo,XC60,2016,regular unleaded,,,,,,,,,
Volvo,XC60,2016,regular unleaded,,,,,,,,,
Volvo,XC60,2016,regular unleaded,,,,,,,,,
Volvo,XC60,2016,regular unleaded,,,,,,,,,
Volvo,XC60,2017,regular unleaded,,,,,,,,,
Volvo,XC60,2017,regular unleaded,,,,,,,,,
Volvo,XC70,2014,regular unleaded,,,,,,,,,
Volvo,XC70,2014,regular unleaded,,,,,,,,,
Volvo,XC70,2015,regular unleaded,,,,,,,,,
Volvo,XC70,2015,regular unleaded,,,,,,,,,
Volvo,XC70,2016,regular unleaded,,,,,,,,,
Volvo,XC70,2016,regular unleaded,,,,,,,,,
Volvo,XC90,2014,regular unleaded,,,,,,,,,
Volvo,XC90,2016,premium unleaded (recommended),,,,,,,,,
Volvo,XC90,2016,premium unleaded (recommended),,,,,,,,,
Volvo,XC90,2017,premium unleaded (recommended),,,,,,,,,
Volvo,XC90,2017,premium unleaded (recommended),,,,,,,,,
Volvo,XC,2002,premium unleaded (required),,,,,,,,,
regular unleaded,,,,,,,,,,,,
Midsize,,,,,,,,,,,,
